SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOKYO_LAT,TOKYO_LON,TOKYO_GRADE,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,TOKYO_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,NEWDELHI_LAT,NEWDELHI_LON,NEWDELHI_GRADE,NEWDELHI_WIND,NEWDELHI_PRES,NEWDELHI_CI,NEWDELHI_DP,NEWDELHI_POCI,REUNION_LAT,REUNION_LON,REUNION_TYPE,REUNION_WIND,REUNION_PRES,REUNION_TNUM,REUNION_CI,REUNION_RMW,REUNION_R34_NE,REUNION_R34_SE,REUNION_R34_SW,REUNION_R34_NW,REUNION_R50_NE,REUNION_R50_SE,REUNION_R50_SW,REUNION_R50_NW,REUNION_R64_NE,REUNION_R64_SE,REUNION_R64_SW,REUNION_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_METHOD,BOM_PRES_METHOD,NADI_LAT,NADI_LON,NADI_CAT,NADI_WIND,NADI_PRES,WELLINGTON_LAT,WELLINGTON_LON,WELLINGTON_WIND,WELLINGTON_PRES,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,TD9636_PRES,TD9635_LAT,TD9635_LON,TD9635_WIND,TD9635_PRES,TD9635_ROCI,NEUMANN_LAT,NEUMANN_LON,NEUMANN_CLASS,NEUMANN_WIND,NEUMANN_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUST_PER,REUNION_GUST,REUNION_GUST_PER,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR
 ,Year, , , , , , ,degrees_north,degrees_east,kts,mb, , ,km,km, , , ,degrees_north,degrees_east, , ,kts,mb,1,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,mb,nmile,nmile,nmile,degrees_north,degrees_east,1,kts,mb, ,nmile,nmile, ,nmile,nmile,1,degrees_north,degrees_east,1,kts,mb,degrees_north,degrees_east, ,kts,mb,degrees_north,degrees_east, ,kts,mb,1,mb,mb,degrees_north,degrees_east, ,kts,mb,1,1,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,degrees_north,degrees_east, ,kts,mb,1,1,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,mb,nmile, , ,degrees_north,degrees_east,1,kts,mb,degrees_north,degrees_east,kts,mb,degrees_north,degrees_east, ,kts,mb,degrees_north,degrees_east, ,kts,mb,degrees_north,degrees_east,kts,mb,nmile,degrees_north,degrees_east, ,kts,mb,degrees_north,degrees_east, ,kts,mb,kts,kts,second,kts,second,ft,nmile,nmile,nmile,nmile,kts,degrees
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-02 18:00:00,NR,8.10000,-97.6000, , , ,PROVISIONAL,846,844,O_____________,nhc_working_bt,EP192020,8.10000,-97.6000, ,DB,15, ,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,276
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-02 21:00:00,NR,8.15768,-98.1999, , , ,PROVISIONAL,846,846,P_____________, ,EP192020,8.15768,-98.1999, ,DB,15, ,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,275
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-03 00:00:00,NR,8.20000,-98.8000, , , ,PROVISIONAL,862,862,O_____________,nhc_working_bt,EP192020,8.20000,-98.8000, ,DB,15, ,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,273
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-03 03:00:00,NR,8.22741,-99.4001, , , ,PROVISIONAL,882,882,P_____________, ,EP192020,8.22741,-99.4001, ,DB,20, ,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,275
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-03 06:00:00,NR,8.30000,-100.000, , , ,PROVISIONAL,894,890,O_____________,nhc_working_bt,EP192020,8.30000,-100.000, ,DB,25, ,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,281
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-03 09:00:00,NR,8.48516,-100.682, , , ,PROVISIONAL,897,892,P_____________, ,EP192020,8.48516,-100.682, ,DB,25, ,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,289
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-03 12:00:00,NR,8.70000,-101.200, , , ,PROVISIONAL,896,889,O_____________,nhc_working_bt,EP192020,8.70000,-101.200, ,DB,25, ,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,301
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-03 15:00:00,NR,8.84226,-101.273, , , ,PROVISIONAL,889,868,P_____________, ,EP192020,8.84226,-101.273, ,DB,27, ,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,343
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-03 18:00:00,NR,9.00000,-101.300, , , ,PROVISIONAL,868,859,O_____________,nhc_working_bt,EP192020,9.00000,-101.300, ,DB,30,1008,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,308
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-03 21:00:00,NR,9.19772,-101.727, , , ,PROVISIONAL,863,850,P_____________, ,EP192020,9.19772,-101.727, ,DB,30,1008,-3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,299
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-04 00:00:00,NR,9.50000,-102.200, , , ,PROVISIONAL,850,805,O_____________,nhc_working_bt,EP192020,9.50000,-102.200, ,DB,30,1008,-3, , , , , , , , , , , , ,1010,100,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,320
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-04 03:00:00,NR,9.99232,-102.408, , , ,PROVISIONAL,805,761,P_____________, ,EP192020,9.99232,-102.408, ,DB,30,1008,-3, , , , , , , , , , , , ,1010,100,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,338
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-04 06:00:00,NR,10.5000,-102.600, , , ,PROVISIONAL,761,735,O_____________,nhc_working_bt,EP192020,10.5000,-102.600, ,DB,30,1008,-3, , , , , , , , , , , , ,1010,100,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,328
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-04 09:00:00,NR,10.8750,-102.970, , , ,PROVISIONAL,740,733,P_____________, ,EP192020,10.8750,-102.970, ,DB,30,1008,-3, , , , , , , , , , , , ,1010,100,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,307
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-04 12:00:00,NR,11.1000,-103.400, , , ,PROVISIONAL,737,737,O_____________,nhc_working_bt,EP192020,11.1000,-103.400, ,DB,30,1008,-3, , , , , , , , , , , , ,1010,100,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,287
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-04 15:00:00,NR,11.1375,-103.830, , , ,PROVISIONAL,752,752,P_____________, ,EP192020,11.1375,-103.830, ,DB,30,1008,-3, , , , , , , , , , , , ,1010,100,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,270
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-04 18:00:00,NR,11.1000,-104.200, , , ,PROVISIONAL,770,770,O_____________,nhc_working_bt,EP192020,11.1000,-104.200, ,DB,30,1008,-3, , , , , , , , , , , , ,1010,100,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,269
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-04 21:00:00,NR,11.1274,-104.430, , , ,PROVISIONAL,779,774,P_____________, ,EP192020,11.1274,-104.430, ,DB,30,1008,-3, , , , , , , , , , , , ,1010,100,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,284
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-05 00:00:00,DS,11.2000,-104.600, , , ,PROVISIONAL,780,775,O_____________,nhc_working_bt,EP192020,11.2000,-104.600, ,LO,30,1008,-3, , , , , , , , , , , , ,1010,100,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,299
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-05 03:00:00,DS,11.3350,-104.815, , , ,PROVISIONAL,781,771,P_____________, ,EP192020,11.3350,-104.815, ,LO,30,1007,-3, , , , , , , , , , , , ,1010,100,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,308
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-05 06:00:00,DS,11.5000,-105.000, , , ,PROVISIONAL,772,765,O_____________,nhc_working_bt,EP192020,11.5000,-105.000, ,LO,30,1007,-3, , , , , , , , , , , , ,1010,100,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,313
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-05 09:00:00,DS,11.6200,-105.123, , , ,PROVISIONAL,765,747,P_____________, ,EP192020,11.6200,-105.123, ,LO,30,1007,-3, , , , , , , , , , , , ,1010,100,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,327
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-05 12:00:00,NR,11.8000,-105.200, , , ,PROVISIONAL,747,715,O_____________,nhc_working_bt,EP192020,11.8000,-105.200, ,DB,30,1007,-3, , , , , , , , , , , , ,1010,100,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , ,5,346
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-05 15:00:00,NR,12.1275,-105.250, , , ,PROVISIONAL,719,676,P_____________, ,EP192020,12.1275,-105.250, ,DB,30,1007,-3, , , , , , , , , , , , ,1010,100,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,352
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-05 18:00:00,TS,12.5000,-105.300, , , ,PROVISIONAL,676,644,O_____________,nhc_working_bt,EP192020,12.5000,-105.300, ,TD,30,1007,-1, , , , , , , , , , , , ,1010,100,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , ,7,351
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-05 21:00:00,TS,12.8112,-105.359, , , ,PROVISIONAL,648,620,P_____________, ,EP192020,12.8149,-105.363, ,TD,32,1006,-1, , , , , , , , , , , , ,1010,100,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,342
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-06 00:00:00,TS,13.1000,-105.500, , , ,PROVISIONAL,620,601,O_____________,nhc_working_bt,EP192020,13.1000,-105.500, ,TS,35,1005,0,20,20, , , , , , , , , , ,1010,100,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , ,7,323
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-06 03:00:00,TS,13.3651,-105.785, , , ,PROVISIONAL,601,590,P_____________, ,EP192020,13.3651,-105.785, ,TS,37,1003,0,20,20, , , , , , , , , , ,1010,100,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,311
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-06 06:00:00,TS,13.6000,-106.100, , , ,PROVISIONAL,594,585,O_____________,nhc_working_bt,EP192020,13.6000,-106.100, ,TS,40,1002,0,20,20,20,20, , , , , , , , ,1010,100,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,50, , , , , , , , , ,7,310
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-06 09:00:00,TS,13.8150,-106.338, , , ,PROVISIONAL,585,578,P_____________, ,EP192020,13.8150,-106.338, ,TS,40,1002,0,20,20,20,20, , , , , , , , ,1010,100,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,316
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-06 12:00:00,TS,14.0000,-106.500, , , ,PROVISIONAL,578,565,O_____________,nhc_working_bt,EP192020,14.0000,-106.500, ,TS,40,1002,0,20,20,20,20, , , , , , , , ,1010,100,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,50, , , , ,12,30, , , ,4,329
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-06 15:00:00,TS,14.1725,-106.558, , , ,PROVISIONAL,565,556,P_____________, ,EP192020,14.1875,-106.558, ,TS,42,1001,0,20,20,20,25, , , , , , , , ,1010,100,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,45, , , ,3,343
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-06 18:00:00,TS,14.3000,-106.600, , , ,PROVISIONAL,556,554,O_____________,nhc_working_bt,EP192020,14.3000,-106.600, ,TS,45,1001,0,20,20,20,30, , , , , , , , ,1010,100,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55, , , , ,12,60,45,30,45,3,322
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-06 21:00:00,TS,14.4025,-106.742, , , ,PROVISIONAL,554,554,P_____________, ,EP192020,14.2875,-106.743, ,TS,42,1001,0,20,20,20,30, , , , , , , , ,1009,100,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,52,37,30,45,3,289
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-07 00:00:00,TS,14.4000,-106.900, , , ,PROVISIONAL,567,567,O_____________,nhc_working_bt,EP192020,14.2000,-106.900, ,TS,40,1002,0,20,20,20,30, , , , , , , , ,1009,100,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55, , , , ,12,45,30,30,45,3,234
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-07 03:00:00,TS,14.2025,-107.025, , , ,PROVISIONAL,591,591,P_____________, ,EP192020,14.1075,-107.030, ,TS,37,1003,0, , ,20,25, , , , , , , , ,1009,100,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,45,30,30,45,4,206
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-07 06:00:00,TS,14.0000,-107.100, , , ,PROVISIONAL,616,616,O_____________,nhc_working_bt,EP192020,14.0000,-107.100, ,TS,35,1005,0, , ,20,20, , , , , , , , ,1010,100,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,45, , , , ,12,45,30,30,45,2,205
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-07 09:00:00,TS,14.0458,-107.096, , , ,PROVISIONAL,616,607,P_____________, ,EP192020,13.9075,-107.057, ,TS,35,1005,0, , ,20,20, , , , , , , , ,1010,100,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,45,30,30,37,1,33
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-07 12:00:00,TS,14.0667,-107.067, , , ,PROVISIONAL,607,607,O_____________,nhc_working_bt,EP192020,13.8000,-107.000, ,TS,35,1005,0, , ,20,20, , , , , , , , ,1010,100,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,45, , , , ,12,45,30,30,30,2,186
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-07 15:00:00,TS,13.8033,-107.096, , , ,PROVISIONAL,633,633,P_____________, ,EP192020,13.6500,-107.058, ,TS,35,1005,0, , ,20,20, , , , , , , , ,1010,100,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,52,30, , ,6,184
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-07 18:00:00,TS,13.5000,-107.100, , , ,PROVISIONAL,660,660,O_____________,nhc_working_bt,EP192020,13.5000,-107.100, ,TS,35,1006,0, , ,20,20, , , , , , , , ,1010,100,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,45, , , , ,12,60,30, , ,4,172
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-07 21:00:00,TS,13.3650,-107.040, , , ,PROVISIONAL,664,664,P_____________, ,EP192020,13.3850,-107.045, ,TS,32,1006,-1, , , , , , , , , , , , ,1010,95,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,67, , , ,3,136
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-08 00:00:00,TS,13.3000,-106.900, , , ,PROVISIONAL,667,656,O_____________,nhc_working_bt,EP192020,13.3000,-106.900, ,TD,30,1007,-1, , , , , , , , , , , , ,1010,90,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, , , , ,12,75, , ,60,4,109
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-08 03:00:00,TS,13.2351,-106.650, , , ,PROVISIONAL,660,649,P_____________, ,EP192020,13.2351,-106.650, ,TD,27,1007,-1, , , , , , , , , , , , ,1010,90,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,75, , ,60,5,102
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-08 06:00:00,TS,13.2000,-106.400, , , ,PROVISIONAL,649,644,O_____________,nhc_working_bt,EP192020,13.2000,-106.400, ,TD,25,1008,-1, , , , , , , , , , , , ,1010,90,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35, , , , ,12,75, , ,60,4,95
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-08 09:00:00,TS,13.2000,-106.270, , , ,PROVISIONAL,644,639,P_____________, ,EP192020,13.2000,-106.270, ,TD,25,1008,-1, , , , , , , , , , , , ,1010,90,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , ,2,90
2020277N08262,2020,83,EP,MM,NORBERT,2020-10-08 12:00:00,TS,13.2000,-106.200, , , ,PROVISIONAL,639,635,O_____________,nhc_working_bt,EP192020,13.2000,-106.200, ,TD,25,1008,-1, , , , , , , , , , , , ,1010,90,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35, , , , ,12, ,30, , ,1,109
